Generation,Solution,Fitness,Constraints,Satisfied Constraints
2,"[0.9889, 0.7482, 0.2804, 0.7893, 0.1032, 0.4479, 0.9086, 0.2936, 0.2878, 0.13]",[3.7283354856064794],[],0
2,"[0.5279, 0.7401, 0.1499, 0.5511, 0.2166, 0.7592, 0.7229, 0.1765, 0.862, 0.0198]",[3.736775274576179],[],0
2,"[0.519, 0.7709, 0.5689, 0.4657, 0.3427, 0.0682, 0.3779, 0.0796, 0.9828, 0.1816]",[3.762081715859044],[],0
2,"[0.1615, 0.3424, 0.2619, 0.8445, 0.8003, 0.4266, 0.607, 0.1455, 0.5096, 0.2969]",[3.762424025374767],[],0
2,"[0.8715, 0.0777, 0.3221, 0.9462, 0.0089, 0.6509, 0.8696, 0.4398, 0.2557, 0.8027]",[3.7628711928385496],[],0
2,"[0.9034, 0.1375, 0.1393, 0.8074, 0.3977, 0.1654, 0.9275, 0.3478, 0.7508, 0.726]",[3.7630370314342696],[],0
2,"[0.8168, 0.5944, 0.976, 0.9016, 0.5956, 0.0324, 0.0936, 0.0654, 0.4517, 0.3754]",[3.773930761863849],[],0
2,"[0.1896, 0.9559, 0.292, 0.6994, 0.0057, 0.0166, 0.7159, 0.5645, 0.7946, 0.5135]",[3.779298824723846],[],0
2,"[0.8862, 0.1375, 0.1044, 0.5012, 0.3952, 0.1654, 0.9275, 0.3478, 0.7536, 0.726]",[3.7800136442574765],[],0
2,"[0.1876, 0.1512, 0.9764, 0.99, 0.7001, 0.7333, 0.9277, 0.4009, 0.2617, 0.1734]",[3.7813582212077077],[],0
2,"[0.1384, 0.6972, 0.6139, 0.41, 0.4589, 0.4441, 0.248, 0.1648, 0.3457, 0.675]",[3.786551009121571],[],0
2,"[0.157, 0.385, 0.1422, 0.7269, 0.477, 0.4489, 0.561, 0.5276, 0.4091, 0.2689]",[3.7867467137123403],[],0
2,"[0.519, 0.7709, 0.5689, 0.4657, 0.3427, 0.0682, 0.3779, 0.1463, 0.9828, 0.1816]",[3.7919614413811087],[],0
2,"[0.0229, 0.5191, 0.81, 0.0126, 0.6725, 0.6868, 0.4492, 0.9148, 0.6444, 0.0052]",[3.806891407088877],[],0
2,"[0.1723, 0.9625, 0.5604, 0.705, 0.066, 0.7555, 0.7555, 0.923, 0.8677, 0.1198]",[3.817761739374568],[],0
2,"[0.4921, 0.7301, 0.4686, 0.4574, 0.1377, 0.0109, 0.7583, 0.32, 0.9844, 0.2202]",[3.825986077019149],[],0
2,"[0.1445, 0.7515, 0.222, 0.5194, 0.7853, 0.0223, 0.3244, 0.8729, 0.8447, 0.5384]",[3.82837611869795],[],0
2,"[0.2955, 0.7316, 0.9453, 0.4256, 0.7822, 0.0561, 0.8353, 0.1923, 0.3951, 0.3001]",[3.82963452543471],[],0
3,"[0.0198, 0.0092, 0.0273, 0.3202, 0.0537, 0.0918, 0.2285, 0.3456, 0.3536, 0.0031]",[1.9771937211457566],[],0
3,"[0.053, 0.1995, 0.0647, 0.1075, 0.6295, 0.0487, 0.2712, 0.0954, 0.7035, 0.1464]",[2.449773979964452],[],0
3,"[0.1434, 0.0784, 0.0003, 0.0667, 0.4586, 0.1133, 0.0278, 0.7549, 0.4034, 0.2668]",[2.5882030137025045],[],0
3,"[0.1472, 0.0394, 0.0183, 0.0666, 0.4586, 0.1133, 0.0278, 0.7619, 0.6889, 0.1937]",[2.5951445545645915],[],0
3,"[0.1052, 0.0192, 0.3702, 0.0369, 0.4941, 0.1322, 0.2065, 0.0728, 0.5079, 0.2615]",[2.6064552870899047],[],0
3,"[0.1052, 0.0192, 0.3702, 0.042, 0.4941, 0.1322, 0.2065, 0.0728, 0.5079, 0.2615]",[2.6076734005019557],[],0
3,"[0.4188, 0.7879, 0.1481, 0.109, 0.033, 0.0763, 0.2267, 0.842, 0.1445, 0.0121]",[2.631047027703833],[],0
3,"[0.3572, 0.1165, 0.0704, 0.1079, 0.0166, 0.1138, 0.5745, 0.0448, 0.321, 0.5579]",[2.6409891616114156],[],0
3,"[0.5562, 0.1365, 0.0599, 0.1213, 0.0446, 0.1075, 0.2257, 0.713, 0.5597, 0.0126]",[2.711180450233489],[],0
3,"[0.3086, 0.7046, 0.012, 0.2214, 0.2141, 0.2123, 0.1425, 0.3771, 0.0266, 0.2775]",[2.740104293284564],[],0
3,"[0.1434, 0.0784, 0.0183, 0.0667, 0.4586, 0.1133, 0.0278, 0.7549, 0.3949, 0.7469]",[2.8217733767101056],[],0
3,"[0.0198, 0.0027, 0.0273, 0.3045, 0.1468, 0.5513, 0.1863, 0.3456, 0.3764, 0.4435]",[2.8420977753504286],[],0
3,"[0.0774, 0.1088, 0.0163, 0.7893, 0.1032, 0.4479, 0.032, 0.2936, 0.2878, 0.7403]",[2.8703953107113347],[],0
3,"[0.0472, 0.0844, 0.9007, 0.8739, 0.1866, 0.0703, 0.3437, 0.2131, 0.017, 0.7347]",[2.876292168766636],[],0
3,"[0.0198, 0.0092, 0.0273, 0.3045, 0.1468, 0.5536, 0.1863, 0.3456, 0.3764, 0.5388]",[2.9036198579781396],[],0
3,"[0.0381, 0.0104, 0.0332, 0.1768, 0.9512, 0.9054, 0.5328, 0.9153, 0.165, 0.1523]",[2.922445700885803],[],0
3,"[0.0099, 0.4167, 0.9007, 0.3479, 0.1866, 0.0703, 0.3359, 0.1469, 0.0167, 0.3919]",[2.9601238115220636],[],0
3,"[0.2028, 0.2001, 0.0714, 0.1035, 0.8051, 0.114, 0.7159, 0.0301, 0.7946, 0.3513]",[2.971617654397406],[],0
3,"[0.1053, 0.0192, 0.3702, 0.0369, 0.4941, 0.1287, 0.2065, 0.5346, 0.5079, 0.2687]",[2.990493737119039],[],0
3,"[0.3935, 0.9633, 0.174, 0.1199, 0.1351, 0.5531, 0.0215, 0.948, 0.1535, 0.0113]",[2.9912989822109783],[],0
3,"[0.3949, 0.9633, 0.174, 0.1199, 0.1351, 0.5531, 0.0215, 0.948, 0.1535, 0.0113]",[2.992634666402012],[],0
3,"[0.2029, 0.965, 0.0671, 0.1035, 0.0182, 0.114, 0.7135, 0.0194, 0.7047, 0.4824]",[3.0003437080677817],[],0
3,"[0.3086, 0.7332, 0.7445, 0.2214, 0.2141, 0.1989, 0.1425, 0.3771, 0.0266, 0.1109]",[3.00085359413421],[],0
3,"[0.0829, 0.7832, 0.4314, 0.1138, 0.5759, 0.0695, 0.2278, 0.0975, 0.546, 0.0025]",[3.0025764934658246],[],0
3,"[0.8393, 0.9903, 0.2571, 0.0728, 0.193, 0.0854, 0.691, 0.1822, 0.248, 0.0846]",[3.0065004670945936],[],0
3,"[0.3949, 0.972, 0.174, 0.1263, 0.103, 0.5057, 0.0215, 0.3479, 0.304, 0.0076]",[3.018074729154528],[],0
3,"[0.5183, 0.7671, 0.5763, 0.1213, 0.0446, 0.0653, 0.2257, 0.0975, 0.5467, 0.0025]",[3.0397089973535256],[],0
3,"[0.0787, 0.1088, 0.0144, 0.7893, 0.1032, 0.4479, 0.0287, 0.7027, 0.2878, 0.7403]",[3.0514079518771635],[],0
3,"[0.0138, 0.4167, 0.9007, 0.3479, 0.1866, 0.0703, 0.342, 0.1446, 0.0171, 0.7347]",[3.0556679859665086],[],0
3,"[0.3545, 0.0372, 0.1647, 0.1498, 0.16, 0.3657, 0.8723, 0.2835, 0.6909, 0.1822]",[3.090325271320506],[],0
3,"[0.0229, 0.0638, 0.8097, 0.0112, 0.901, 0.5602, 0.0434, 0.9162, 0.6425, 0.0112]",[3.097804153601136],[],0
3,"[0.3073, 0.8862, 0.0458, 0.2203, 0.1294, 0.3754, 0.7075, 0.3753, 0.1202, 0.1109]",[3.098962714943838],[],0
3,"[0.6746, 0.1287, 0.0581, 0.136, 0.2107, 0.1445, 0.4131, 0.5976, 0.1323, 0.7562]",[3.10228662959673],[],0
3,"[0.053, 0.1995, 0.4228, 0.1075, 0.6237, 0.048, 0.2846, 0.061, 0.7035, 0.6685]",[3.1370904034882376],[],0
3,"[0.0442, 0.9915, 0.5808, 0.2858, 0.9867, 0.1625, 0.085, 0.0158, 0.1698, 0.8781]",[3.1381028717897306],[],0
3,"[0.6746, 0.1287, 0.0581, 0.136, 0.2107, 0.1445, 0.29, 0.5524, 0.3045, 0.8634]",[3.141270997231953],[],0
3,"[0.0199, 0.0262, 0.0575, 0.2462, 0.8647, 0.5386, 0.5528, 0.8083, 0.1242, 0.2239]",[3.1423847286791404],[],0
3,"[0.6185, 0.0104, 0.0094, 0.0472, 0.9381, 0.9446, 0.1579, 0.9153, 0.3981, 0.1276]",[3.142691180650154],[],0
3,"[0.3722, 0.9886, 0.4435, 0.1081, 0.0525, 0.1735, 0.6299, 0.2602, 0.0663, 0.1936]",[3.1433694007868493],[],0
3,"[0.1436, 0.0832, 0.3992, 0.797, 0.1917, 0.7678, 0.2903, 0.2169, 0.0167, 0.3987]",[3.1465792069887937],[],0
3,"[0.6746, 0.1287, 0.0581, 0.136, 0.2107, 0.1546, 0.29, 0.5524, 0.3045, 0.8634]",[3.1487064784005523],[],0
3,"[0.1506, 0.0068, 0.403, 0.8765, 0.2904, 0.9059, 0.3284, 0.2138, 0.2012, 0.1593]",[3.1574307552285714],[],0
3,"[0.0631, 0.7853, 0.1214, 0.7847, 0.1032, 0.8716, 0.0623, 0.2538, 0.274, 0.7403]",[3.165803175395397],[],0
3,"[0.0026, 0.0286, 0.0283, 0.2369, 0.8523, 0.5388, 0.5528, 0.842, 0.1204, 0.2792]",[3.175507684746791],[],0
3,"[0.3073, 0.7312, 0.0349, 0.2203, 0.21, 0.3746, 0.9935, 0.3771, 0.0266, 0.1109]",[3.1768117576671213],[],0
3,"[0.0199, 0.0262, 0.0283, 0.2462, 0.86, 0.5388, 0.5528, 0.842, 0.1242, 0.2792]",[3.1883824608615687],[],0
3,"[0.0199, 0.0262, 0.0283, 0.2462, 0.86, 0.5728, 0.5525, 0.8755, 0.1242, 0.2792]",[3.1933851577677683],[],0
3,"[0.1479, 0.0832, 0.3992, 0.7543, 0.1917, 0.7678, 0.2964, 0.2146, 0.0171, 0.7415]",[3.2317420410848894],[],0
3,"[0.3934, 0.9633, 0.174, 0.1263, 0.1351, 0.5057, 0.0215, 0.948, 0.8271, 0.015]",[3.23446523848439],[],0
3,"[0.3949, 0.9633, 0.174, 0.1263, 0.1351, 0.5057, 0.0215, 0.948, 0.8271, 0.015]",[3.2357330546485596],[],0
3,"[0.3571, 0.0806, 0.7876, 0.1066, 0.9857, 0.1772, 0.8974, 0.0365, 0.716, 0.1904]",[3.2441528203936447],[],0
3,"[0.053, 0.1995, 0.4228, 0.1075, 0.6237, 0.048, 0.3582, 0.1442, 0.7031, 0.6685]",[3.245688420961948],[],0
3,"[0.417, 0.7326, 0.0001, 0.3023, 0.1468, 0.0658, 0.1863, 0.3542, 0.3955, 0.538]",[3.2503625591055223],[],0
3,"[0.417, 0.7203, 0.0001, 0.3023, 0.1468, 0.0923, 0.1863, 0.3456, 0.3968, 0.5388]",[3.252272912964028],[],0
3,"[0.0157, 0.1995, 0.4683, 0.1075, 0.6237, 0.048, 0.2456, 0.6432, 0.2527, 0.6685]",[3.252286210713557],[],0
3,"[0.3571, 0.0924, 0.7876, 0.1066, 0.9857, 0.1772, 0.8974, 0.0448, 0.7147, 0.1896]",[3.253062779962978],[],0
3,"[0.0792, 0.1078, 0.0258, 0.3163, 0.2143, 0.9659, 0.1151, 0.6754, 0.4992, 0.7771]",[3.2549502581454033],[],0
3,"[0.571, 0.1225, 0.0167, 0.0894, 0.0298, 0.4544, 0.6849, 0.7145, 0.5735, 0.0474]",[3.2555620131259357],[],0
3,"[0.4178, 0.9633, 0.174, 0.1302, 0.1359, 0.5057, 0.0215, 0.9459, 0.8271, 0.0103]",[3.256849173361559],[],0
3,"[0.3935, 0.9633, 0.1925, 0.1214, 0.1351, 0.914, 0.4129, 0.9466, 0.1535, 0.0053]",[3.2593804526361265],[],0
3,"[0.8393, 0.8878, 0.2571, 0.0686, 0.193, 0.0854, 0.691, 0.1822, 0.248, 0.8517]",[3.2664133486365903],[],0
3,"[0.2201, 0.1005, 0.0183, 0.109, 0.4747, 0.509, 0.0685, 0.7549, 0.3949, 0.7469]",[3.269159859901063],[],0
3,"[0.1182, 0.8133, 0.1491, 0.4574, 0.1207, 0.0109, 0.7583, 0.3188, 0.9844, 0.2202]",[3.2734258405262087],[],0
3,"[0.3557, 0.0372, 0.1626, 0.1498, 0.16, 0.3657, 0.8623, 0.6927, 0.6909, 0.1822]",[3.274301251045515],[],0
3,"[0.417, 0.2922, 0.0001, 0.1492, 0.0043, 0.1541, 0.6667, 0.4038, 0.3968, 0.6843]",[3.275282837630862],[],0
3,"[0.4887, 0.1835, 0.5676, 0.1071, 0.0931, 0.0649, 0.3561, 0.1442, 0.7038, 0.6685]",[3.279625203353245],[],0
3,"[0.8393, 0.7328, 0.2532, 0.0686, 0.2098, 0.0846, 0.9745, 0.184, 0.248, 0.8517]",[3.27974402239288],[],0
3,"[0.0442, 0.9672, 0.5798, 0.2858, 0.9308, 0.8946, 0.085, 0.0364, 0.1698, 0.8781]",[3.300655646138772],[],0
3,"[0.2704, 0.9244, 0.4677, 0.1075, 0.6237, 0.048, 0.1998, 0.6432, 0.255, 0.0281]",[3.3017463782523326],[],0
3,"[0.2201, 0.0994, 0.0183, 0.109, 0.4747, 0.6727, 0.0685, 0.7549, 0.4028, 0.6789]",[3.3021073341550466],[],0
3,"[0.0094, 0.0604, 0.8646, 0.0126, 0.901, 0.9963, 0.4336, 0.6896, 0.9822, 0.0196]",[3.3054693085977687],[],0
3,"[0.1182, 0.8133, 0.1491, 0.4574, 0.0984, 0.0172, 0.7583, 0.3188, 0.9844, 0.2755]",[3.317061547909447],[],0
3,"[0.417, 0.2922, 0.0001, 0.3023, 0.4695, 0.0935, 0.1863, 0.3456, 0.3968, 0.6843]",[3.319306943007167],[],0
3,"[0.3571, 0.1081, 0.7876, 0.1066, 0.9857, 0.1772, 0.5724, 0.0448, 0.7871, 0.1896]",[3.3252854993165504],[],0
3,"[0.0229, 0.0638, 0.8097, 0.0126, 0.901, 0.9211, 0.4336, 0.9148, 0.6425, 0.0052]",[3.3295316479520776],[],0
3,"[0.43, 0.2922, 0.0, 0.3023, 0.4695, 0.0935, 0.1863, 0.3456, 0.3968, 0.6955]",[3.330280082693197],[],0
3,"[0.3811, 0.6593, 0.0709, 0.1526, 0.0166, 0.1138, 0.6518, 0.4027, 0.321, 0.5579]",[3.3442292284845903],[],0
3,"[0.2029, 0.965, 0.0714, 0.1035, 0.0182, 0.114, 0.7159, 0.5645, 0.7946, 0.508]",[3.3691217047574686],[],0
3,"[0.1085, 0.2273, 0.3234, 0.0034, 0.6071, 0.4136, 0.8164, 0.1851, 0.6842, 0.2404]",[3.372378053230016],[],0
3,"[0.0016, 0.9004, 0.3702, 0.8954, 0.4941, 0.0243, 0.2065, 0.0884, 0.5409, 0.2696]",[3.3750401856727525],[],0
3,"[0.0199, 0.0584, 0.7791, 0.2462, 0.86, 0.5595, 0.5525, 0.8755, 0.1242, 0.1126]",[3.3752978699978944],[],0
3,"[0.9594, 0.804, 0.0323, 0.8935, 0.465, 0.029, 0.2214, 0.2671, 0.0815, 0.4294]",[3.3935998255747433],[],0
3,"[0.0016, 0.9004, 0.3702, 0.5307, 0.4941, 0.1322, 0.2065, 0.0762, 0.5409, 0.2615]",[3.394440851883712],[],0
3,"[0.0801, 0.9046, 0.3702, 0.5307, 0.4941, 0.1322, 0.2065, 0.0762, 0.5079, 0.2615]",[3.3996203845764232],[],0
3,"[0.5761, 0.7471, 0.0323, 0.8977, 0.148, 0.029, 0.2214, 0.2681, 0.3204, 0.5607]",[3.407929439532776],[],0
3,"[0.1103, 0.2273, 0.3234, 0.7591, 0.6427, 0.4136, 0.0177, 0.2313, 0.613, 0.2463]",[3.4100608337730454],[],0
3,"[0.1543, 0.8953, 0.3989, 0.8765, 0.2536, 0.2928, 0.3284, 0.2138, 0.1948, 0.2889]",[3.4139874153655403],[],0
3,"[0.1085, 0.2273, 0.3826, 0.0034, 0.6071, 0.4136, 0.857, 0.1851, 0.6842, 0.2291]",[3.4159657943792685],[],0
3,"[0.0875, 0.2273, 0.3144, 0.1748, 0.6071, 0.4136, 0.8164, 0.1851, 0.7019, 0.2404]",[3.4227850527046155],[],0
3,"[0.3811, 0.6612, 0.0709, 0.3057, 0.5007, 0.1138, 0.1713, 0.3444, 0.321, 0.5579]",[3.425590728909477],[],0
3,"[0.5562, 0.1365, 0.0599, 0.1056, 0.1376, 0.5693, 0.1835, 0.713, 0.5826, 0.5754]",[3.427166928659059],[],0
3,"[0.6526, 0.6753, 0.0823, 0.0845, 0.0298, 0.8309, 0.2854, 0.7145, 0.5597, 0.0495]",[3.4279769242112974],[],0
3,"[0.1723, 0.9937, 0.9432, 0.6965, 0.0722, 0.747, 0.046, 0.9248, 0.7115, 0.0402]",[3.442961477927526],[],0
3,"[0.1723, 0.9937, 0.9448, 0.6965, 0.0722, 0.747, 0.046, 0.9248, 0.7115, 0.0402]",[3.443164084232866],[],0
3,"[0.2468, 0.913, 0.7571, 0.9391, 0.5605, 0.1933, 0.1169, 0.0584, 0.5167, 0.0311]",[3.448649885068239],[],0
3,"[0.3792, 0.3666, 0.0547, 0.125, 0.9389, 0.1146, 0.6504, 0.891, 0.0308, 0.5221]",[3.450746443732801],[],0
3,"[0.0724, 0.1287, 0.3974, 0.6645, 0.9306, 0.8897, 0.7965, 0.0401, 0.1698, 0.8774]",[3.4588566207091884],[],0
3,"[0.9594, 0.804, 0.0323, 0.5288, 0.465, 0.1369, 0.2214, 0.2548, 0.0815, 0.4213]",[3.4600803574139687],[],0
3,"[0.4178, 0.7704, 0.1718, 0.1322, 0.344, 0.5028, 0.0237, 0.9459, 0.8271, 0.0103]",[3.4635731926073423],[],0
3,"[0.3073, 0.7312, 0.0349, 0.2161, 0.21, 0.3746, 0.9935, 0.3771, 0.0661, 0.8787]",[3.471727043384995],[],0
4,"[0.0198, 0.0092, 0.0273, 0.2267, 0.0537, 0.0918, 0.2285, 0.3456, 0.3573, 0.0005]",[1.842086843303076],[],0
4,"[0.1052, 0.1361, 0.0327, 0.2885, 0.0386, 0.1322, 0.2065, 0.0728, 0.3514, 0.2689]",[1.944638062123961],[],0
4,"[0.0198, 0.0092, 0.0273, 0.3202, 0.0537, 0.0918, 0.2285, 0.3456, 0.3536, 0.0031]",[1.9771937211457566],[],0
4,"[0.1052, 0.0431, 0.3635, 0.0094, 0.0158, 0.1322, 0.2065, 0.0728, 0.5122, 0.2615]",[2.15600801229277],[],0
4,"[0.0198, 0.0092, 0.0257, 0.3202, 0.0537, 0.0918, 0.2304, 0.6817, 0.4921, 0.0031]",[2.3692778191564092],[],0
4,"[0.1117, 0.0192, 0.3702, 0.042, 0.4941, 0.1209, 0.2062, 0.0728, 0.3989, 0.1265]",[2.3732393599027657],[],0
4,"[0.3572, 0.1923, 0.0704, 0.1079, 0.0088, 0.1138, 0.5745, 0.0448, 0.1775, 0.3551]",[2.3792317421621836],[],0
4,"[0.0248, 0.8579, 0.1214, 0.0724, 0.1032, 0.9257, 0.0623, 0.2538, 0.274, 0.0039]",[2.381677797764564],[],0
4,"[0.053, 0.1995, 0.0647, 0.0523, 0.6295, 0.0487, 0.2712, 0.0954, 0.7035, 0.1464]",[2.4190869380660094],[],0
4,"[0.1529, 0.0784, 0.15, 0.121, 0.4576, 0.1114, 0.0278, 0.7549, 0.151, 0.2821]",[2.4342261988401863],[],0
4,"[0.053, 0.1995, 0.0647, 0.1075, 0.6295, 0.0487, 0.2712, 0.0954, 0.7035, 0.1464]",[2.449773979964452],[],0
4,"[0.0472, 0.1315, 0.0673, 0.1345, 0.1866, 0.1416, 0.3438, 0.2131, 0.3121, 0.8634]",[2.485780618239826],[],0
4,"[0.1434, 0.0784, 0.0005, 0.0803, 0.4586, 0.1133, 0.0278, 0.7549, 0.3777, 0.2668]",[2.568797832418259],[],0
4,"[0.5418, 0.1365, 0.0599, 0.1213, 0.0446, 0.1131, 0.0239, 0.7112, 0.5597, 0.0363]",[2.5688035609267286],[],0
4,"[0.1434, 0.0784, 0.0003, 0.0667, 0.4586, 0.1133, 0.0278, 0.7549, 0.4034, 0.2668]",[2.5882030137025045],[],0
4,"[0.1472, 0.0394, 0.0183, 0.0666, 0.4586, 0.1133, 0.0278, 0.7619, 0.6889, 0.1937]",[2.5951445545645915],[],0
4,"[0.2029, 0.0204, 0.0744, 0.1034, 0.0152, 0.114, 0.6969, 0.0194, 0.7047, 0.489]",[2.5978141216070303],[],0
4,"[0.1052, 0.0192, 0.3702, 0.0369, 0.4941, 0.1322, 0.2065, 0.0728, 0.5079, 0.2615]",[2.6064552870899047],[],0
4,"[0.1052, 0.0192, 0.3702, 0.042, 0.4941, 0.1322, 0.2065, 0.0728, 0.5079, 0.2615]",[2.6076734005019557],[],0
4,"[0.1359, 0.1864, 0.0183, 0.0666, 0.4586, 0.1133, 0.0278, 0.7619, 0.6889, 0.1296]",[2.628153868164294],[],0
4,"[0.4188, 0.7879, 0.1481, 0.109, 0.033, 0.0763, 0.2267, 0.842, 0.1445, 0.0121]",[2.631047027703833],[],0
4,"[0.1182, 0.1411, 0.1491, 0.4574, 0.1207, 0.0109, 0.098, 0.3227, 0.9844, 0.2202]",[2.6322247725450443],[],0
4,"[0.0856, 0.93, 0.0175, 0.2226, 0.1059, 0.1133, 0.0278, 0.4433, 0.6925, 0.1082]",[2.6323365234967153],[],0
4,"[0.3572, 0.1165, 0.0704, 0.1079, 0.0166, 0.1138, 0.5745, 0.0448, 0.321, 0.5579]",[2.6409891616114156],[],0
4,"[0.1073, 0.7782, 0.1481, 0.109, 0.049, 0.4127, 0.229, 0.8429, 0.1391, 0.0121]",[2.650591123045189],[],0
4,"[0.3702, 0.972, 0.1745, 0.1263, 0.103, 0.1827, 0.0215, 0.3479, 0.304, 0.0065]",[2.699088449061478],[],0
4,"[0.4537, 0.7671, 0.1481, 0.109, 0.1912, 0.0763, 0.1583, 0.842, 0.1445, 0.0121]",[2.703634656024026],[],0
4,"[0.1052, 0.0192, 0.4817, 0.042, 0.4941, 0.1322, 0.2065, 0.0728, 0.5079, 0.2615]",[2.7062914389867925],[],0
4,"[0.5562, 0.1365, 0.0599, 0.1213, 0.0446, 0.1075, 0.2257, 0.713, 0.5597, 0.0126]",[2.711180450233489],[],0
4,"[0.3572, 0.1165, 0.0704, 0.1079, 0.0658, 0.2557, 0.6265, 0.0166, 0.2551, 0.5579]",[2.719355593660634],[],0
4,"[0.6866, 0.1999, 0.0648, 0.1074, 0.6295, 0.0487, 0.2917, 0.1069, 0.3222, 0.1336]",[2.724036108890648],[],0
4,"[0.3086, 0.7046, 0.012, 0.2214, 0.2141, 0.2123, 0.1425, 0.3771, 0.0266, 0.2775]",[2.740104293284564],[],0
4,"[0.0485, 0.085, 0.0585, 0.136, 0.1863, 0.1546, 0.3572, 0.5524, 0.3045, 0.8634]",[2.7766277177636742],[],0
4,"[0.0198, 0.0027, 0.0273, 0.3045, 0.0469, 0.1681, 0.625, 0.3456, 0.3764, 0.4401]",[2.801139031914286],[],0
4,"[0.0442, 0.0648, 0.5808, 0.2858, 0.9901, 0.1625, 0.085, 0.0158, 0.1698, 0.8838]",[2.814349656971047],[],0
4,"[0.1434, 0.0784, 0.0183, 0.0667, 0.4586, 0.1133, 0.0278, 0.7549, 0.3949, 0.7469]",[2.8217733767101056],[],0
4,"[0.0198, 0.0027, 0.0273, 0.3045, 0.1468, 0.5513, 0.1833, 0.3456, 0.3644, 0.4411]",[2.826366873801764],[],0
4,"[0.1436, 0.0832, 0.3992, 0.797, 0.1917, 0.0575, 0.3614, 0.2169, 0.0262, 0.3987]",[2.834099633258671],[],0
4,"[0.0198, 0.0027, 0.0273, 0.3045, 0.1468, 0.5513, 0.1863, 0.3456, 0.3764, 0.4435]",[2.8420977753504286],[],0
4,"[0.0774, 0.1088, 0.0163, 0.7893, 0.1032, 0.4479, 0.032, 0.2936, 0.2878, 0.7403]",[2.8703953107113347],[],0
4,"[0.0472, 0.0844, 0.9007, 0.8739, 0.1866, 0.0703, 0.3437, 0.2131, 0.017, 0.7347]",[2.876292168766636],[],0
4,"[0.3413, 0.7046, 0.012, 0.315, 0.2141, 0.2123, 0.1425, 0.3679, 0.0238, 0.303]",[2.88569249111362],[],0
4,"[0.0774, 0.9695, 0.0149, 0.1461, 0.0796, 0.4495, 0.032, 0.2678, 0.2878, 0.7403]",[2.8921663911568243],[],0
4,"[0.0198, 0.0092, 0.0273, 0.3045, 0.1468, 0.5536, 0.1863, 0.3456, 0.3764, 0.5388]",[2.9036198579781396],[],0
4,"[0.043, 0.1283, 0.0557, 0.1361, 0.2107, 0.147, 0.2696, 0.541, 0.6859, 0.8761]",[2.910492916095681],[],0
4,"[0.0198, 0.0092, 0.0275, 0.2909, 0.1468, 0.5536, 0.1863, 0.3456, 0.4021, 0.5388]",[2.9129286325651624],[],0
4,"[0.0381, 0.0104, 0.0332, 0.1768, 0.9512, 0.9054, 0.5328, 0.9153, 0.165, 0.1523]",[2.922445700885803],[],0
4,"[0.0026, 0.0286, 0.0398, 0.3548, 0.1095, 0.5388, 0.5528, 0.842, 0.0073, 0.2765]",[2.9254497992905084],[],0
4,"[0.0099, 0.4128, 0.9007, 0.3479, 0.167, 0.0703, 0.3359, 0.1469, 0.0167, 0.3865]",[2.9353340619496433],[],0
4,"[0.3105, 0.7087, 0.174, 0.1263, 0.2077, 0.5114, 0.1345, 0.8923, 0.003, 0.015]",[2.9473428568504407],[],0
4,"[0.0381, 0.0383, 0.0332, 0.1908, 0.9587, 0.8745, 0.5307, 0.9153, 0.1648, 0.1523]",[2.9503238611524307],[],0
4,"[0.3935, 0.0961, 0.1756, 0.7632, 0.1351, 0.5515, 0.0215, 0.8554, 0.1535, 0.0113]",[2.9560369942048834],[],0
4,"[0.0099, 0.4167, 0.9007, 0.3479, 0.1866, 0.0703, 0.3359, 0.1469, 0.0167, 0.3919]",[2.9601238115220636],[],0
4,"[0.1042, 0.0192, 0.3702, 0.0417, 0.5655, 0.0437, 0.2065, 0.5346, 0.5079, 0.2474]",[2.969477664500158],[],0
4,"[0.2028, 0.2001, 0.0714, 0.1035, 0.8051, 0.114, 0.7159, 0.0301, 0.7946, 0.3513]",[2.971617654397406],[],0
4,"[0.0007, 0.4375, 0.9007, 0.3479, 0.0285, 0.0703, 0.3418, 0.1446, 0.0171, 0.7347]",[2.976022874483363],[],0
4,"[0.2028, 0.1992, 0.0714, 0.1035, 0.8051, 0.0922, 0.7159, 0.024, 0.789, 0.3705]",[2.9761631583118064],[],0
4,"[0.5183, 0.7671, 0.0263, 0.1213, 0.9153, 0.0653, 0.2257, 0.8264, 0.1307, 0.0192]",[2.9784212045589524],[],0
4,"[0.1579, 0.0784, 0.0029, 0.0914, 0.4586, 0.1077, 0.2297, 0.7357, 0.3949, 0.7306]",[2.9833903490410774],[],0
4,"[0.396, 0.9633, 0.0134, 0.2186, 0.1351, 0.5531, 0.0215, 0.948, 0.1416, 0.0113]",[2.9836229668655148],[],0
4,"[0.3073, 0.0148, 0.0466, 0.0643, 0.4821, 0.3223, 0.7075, 0.7494, 0.1167, 0.1528]",[2.988145767844373],[],0
4,"[0.1053, 0.0192, 0.3702, 0.0369, 0.4941, 0.1287, 0.2065, 0.5346, 0.5079, 0.2687]",[2.990493737119039],[],0
4,"[0.3935, 0.9633, 0.174, 0.1199, 0.1351, 0.5531, 0.0215, 0.948, 0.1535, 0.0113]",[2.9912989822109783],[],0
4,"[0.3949, 0.9633, 0.174, 0.1199, 0.1351, 0.5531, 0.0215, 0.948, 0.1535, 0.0113]",[2.992634666402012],[],0
